feature_id	coordinate	D-CCN1-1	D-CCN1-2	D-CCN1-3	D-CTL-1	D-CTL-2	D-CTL-3	isoform_ids
exclusion_7:78896201	7:78896201-78902229_7:78896201-78902343	3.0	2.0	7.0	9.0	10.0	6.0	7ba3d1f0-9eeb-4980-bee7-df18e0e49f95
inclusion_7:30309559	7:30309559-30309985_7:30309559-30310027	252.0	209.0	224.0	172.0	178.0	157.0	ENSMUST00000060834,f23db4eb-468d-4d5e-9a29-e41603a726f9,a50b80af-1719-460a-9b4a-f6a28f802d7d,ENSMUST00000132193,c7ba80d5-c533-4a96-9281-7c64e3e3b20b,358e96b4-4ba0-4834-927f-c0c7e0dba178,4f3a9b2f-1bf4-4ccf-ae42-27727d482263,96a6edbf-2874-4dae-8bbd-791329b2cc41,8ee352b6-daa6-43cc-bf43-18823bbdf047,a845063b-fea1-46e9-a59c-97fc2f8d101b,056d67a2-f5dc-4451-93e1-085bb701284c,ENSMUST00000139121,caec01b0-2a13-4ca1-a0d7-7e06a2b1ab9f
exclusion_7:30309559	7:30309559-30309985_7:30309559-30310027	3.0	5.0	2.0	2.0	3.0	3.0	ENSMUST00000136887,e08b4ccf-4f67-4975-929c-aec948861160
inclusion_7:127573456	7:127573456-127573744_7:127573456-127573853	1.0	1.0	2.0	5.0	0.0	0.0	c0673d09-5d73-4ffa-bd76-5a3cfcb7de5a
exclusion_7:127573456	7:127573456-127573744_7:127573456-127573853	27.0	24.0	31.0	22.0	18.0	28.0	ENSMUST00000033086,8ff45e2e-1e53-4dae-a50f-9286113a78da,6765d388-5081-4211-a49a-3e78a7b582dd,1a111ce4-bf0e-454a-90d8-b72bcbaefec1,6b77a964-fac2-414c-9449-0c244ae1921e,b4e81bfd-d09a-4b69-ac28-d7bf8351e1dc,009df312-ea82-4922-8354-3c834fc08dc1,3fd3d586-836b-4b2c-99fa-eb5369aecb15,ce81721d-69d9-4c09-b31a-e2e4272e8386,751b147f-5d2e-4d19-afcb-bf669dc82e5e,8fcc87e3-2158-46dc-b759-96ed19482c13
inclusion_7:127979993	7:127979993-127980122_7:127979993-127980209	127.0	128.0	93.0	107.0	109.0	109.0	21b4d3af-cbd0-41aa-bcd0-efab61e55c31,32fb8824-16f7-49c0-9b20-bb8f324df052,ac89ebb9-c92a-4e32-92d1-79194ed61684,65be855a-0a88-4cf2-94de-433c22d64eea,06b3303d-c023-4e5b-afca-2c82d324ecc6,8a066604-aea1-40ac-9214-1516b999ec1e,1e2c8710-1b7b-4084-a311-76363320f3ce,ENSMUST00000077609,50493c5e-d4a5-4b4c-a043-bb51ed9ba54c,f0f5d2eb-0a4a-43f8-81fb-4755df670be6,1aea3eab-cd5f-48b5-a51a-5eaf57d91ed6,bc673b37-41b3-4a90-a771-805323886807,e54e903c-f30c-4725-8dfd-45fb88e4ad1f,e904a375-cef1-440c-9cb3-b94895b2ea10,a0cc0f38-c4b2-40a7-ae02-7c5d229cf23b,b2f123c9-ba57-4ec8-8684-20f15bc2e60b,ENSMUST00000106251,ea1761e0-8b5f-4241-87fb-bb16e94834bd,0d30ecb5-e9e9-4352-90a7-3b2f2e2d81f7
exclusion_7:127979993	7:127979993-127980122_7:127979993-127980209	5.0	4.0	2.0	1.0	5.0	2.0	383d014b-348c-4cb4-93eb-e4cadf31b670
inclusion_7:139226361	7:139226361-139227919_7:139226361-139227966	24.0	16.0	21.0	22.0	16.0	25.0	7d3b1ec1-e166-4770-a704-bcefff63f788,ENSMUST00000016124,2875fc1f-d3df-42a0-a159-4d0837f46008,67fa841f-fcf3-40ac-a147-871c446413a8,068104f8-3d7d-4829-a327-85e5a2f1cdd6,a37d2515-e8df-4b43-8431-340577d66f57,53fb2c65-4f4c-4f0a-94ee-0e9a9937e684,35e57fb1-fb4a-4ae2-ab00-1285d0dd70fa
exclusion_7:139226361	7:139226361-139227919_7:139226361-139227966	0.0	2.0	0.0	0.0	1.0	2.0	234f2103-f207-4ad6-b2ff-0639a4070d10
inclusion_7:92820083	7:92820083-92823797_7:92820083-92823813	11.0	5.0	5.0	32.0	35.0	17.0	ENSMUST00000032879,a7af320a-bbc7-45da-bfb3-5a8bee2fab9a,ecad8a5e-4cee-463a-9092-e83663f19736
exclusion_7:92820083	7:92820083-92823797_7:92820083-92823813	2.0	0.0	0.0	0.0	0.0	0.0	9d61c2e6-dc2c-4037-8913-b411a13cc001
inclusion_7:45154540	7:45154540-45154810_7:45154540-45156305	11.0	7.0	24.0	9.0	4.0	6.0	e89bf235-b345-4dfc-afa4-4f91bed3bda2
exclusion_7:45154540	7:45154540-45154810_7:45154540-45156305	93.0	67.0	85.0	40.0	36.0	35.0	ENSMUST00000085375,3056ad70-ec1e-4f0b-b3d2-6fcf8a1e484f
inclusion_7:45154540-1	7:45154540-45154810_7:45154540-45156292	11.0	7.0	24.0	9.0	4.0	6.0	e89bf235-b345-4dfc-afa4-4f91bed3bda2
exclusion_7:45154540-1	7:45154540-45154810_7:45154540-45156292	3.0	4.0	0.0	1.0	3.0	1.0	d6ad4746-106e-48b8-a71a-dc628aacbc18
inclusion_7:45154540-2	7:45154540-45156292_7:45154540-45156305	3.0	4.0	0.0	1.0	3.0	1.0	d6ad4746-106e-48b8-a71a-dc628aacbc18
exclusion_7:45154540-2	7:45154540-45156292_7:45154540-45156305	93.0	67.0	85.0	40.0	36.0	35.0	ENSMUST00000085375,3056ad70-ec1e-4f0b-b3d2-6fcf8a1e484f
inclusion_7:138870502	7:138870502-138872873_7:138870502-138873000	7.0	2.0	10.0	22.0	29.0	17.0	073ebcca-fb87-4627-8a18-cd82fc7a7cd9,fcc2f87b-3490-402b-8d17-fbbaa7a9ea96,23c8aa95-2a2f-4903-b7e1-374816f363ad,ENSMUST00000155672-1,1894fa1f-7521-48fc-887c-7ef7db8236ad,fcc229f4-0798-4378-94b8-973ab89060b2
exclusion_7:138870502	7:138870502-138872873_7:138870502-138873000	0.0	5.0	0.0	0.0	3.0	2.0	1234fd3d-cf07-4a8f-adbc-f6c28e35d67b
inclusion_X:162760707	X:162760707-162769763_X:162760707-162769790	0.0	15.0	3.0	18.0	9.0	11.0	aca1b107-e878-4bd7-9b86-24c1f45c379f
exclusion_X:162760707	X:162760707-162769763_X:162760707-162769790	15.0	12.0	16.0	23.0	13.0	17.0	3b24e518-c01f-40b6-967d-ec336e200795
inclusion_X:73495016	X:73495016-73495813_X:73495016-73495824	35.0	31.0	40.0	54.0	74.0	55.0	65d7791d-911f-4e5c-b18b-680b539539e6
exclusion_X:73495016	X:73495016-73495813_X:73495016-73495824	4.0	5.0	2.0	1.0	4.0	2.0	1d60a063-328f-48a0-a061-d49f32ec9d9c
inclusion_X:20693531	X:20693531-20693906_X:20693531-20694037	3.0	1.0	3.0	3.0	2.0	3.0	ENSMUST00000115364
exclusion_X:20693531	X:20693531-20693906_X:20693531-20694037	24.0	27.0	41.0	21.0	39.0	36.0	6bbed219-dc76-4ea9-9632-f72907413a97,0aa0492f-0a7f-4848-a572-f1570a23a934,d38b04b7-c8ef-4f31-9eea-e0e704f74d91,28467424-f7b2-4971-8ad2-1416183cd137,ENSMUST00000033380,0aa0492f-0a7f-4848-a572-f1570a23a934-1,04611b1c-7caf-4ad5-9eaf-fe4b3ee7e98f,94551f79-8948-4e8c-bab1-303bb725498e,dbfa130b-ba1c-41f0-a97e-e79d6bc57b5e,dbfa130b-ba1c-41f0-a97e-e79d6bc57b5e-1,e5945a71-7ed0-4eb3-a4ee-a404af5bd502,778134ac-70c0-47c9-91da-39176b6bcda7
inclusion_X:73495326	X:73495326-73495813_X:73495326-73495824	10.0	8.0	8.0	21.0	22.0	19.0	8bd66786-23ee-4f51-b1f6-6aed0e1f8c06
exclusion_X:73495326	X:73495326-73495813_X:73495326-73495824	6.0	2.0	2.0	3.0	0.0	1.0	a01229a6-0327-4a54-9f32-bbbcb6fa20fd
inclusion_X:7889763	X:7889763-7892139_X:7889763-7892729	85.0	143.0	106.0	57.0	85.0	92.0	ENSMUST00000115660,ENSMUST00000115663
exclusion_X:7889763	X:7889763-7892139_X:7889763-7892729	0.0	4.0	4.0	3.0	0.0	0.0	ENSMUST00000153620
inclusion_X:75096901	X:75096901-75097234_X:75096901-75097282	0.0	1.0	2.0	0.0	0.0	1.0	80bf598c-aff1-45e4-a033-4ea0efad6e17
exclusion_X:75096901	X:75096901-75097234_X:75096901-75097282	42.0	21.0	23.0	31.0	54.0	32.0	87c0850c-fbb1-44ad-bc54-50c9bbb71a7c,f6d0fb5a-7fa2-4a37-ac1f-41f2d3d6e04c,ENSMUST00000033776,127f5851-46da-4a2f-a55c-41dea2bd7b11,d01453c9-fcfe-461e-a146-9ec70804bba0
inclusion_X:152003525	X:152003525-152003622_X:152003525-152003652	2.0	6.0	7.0	2.0	0.0	8.0	ENSMUST00000112617
exclusion_X:152003525	X:152003525-152003622_X:152003525-152003652	1347.0	1179.0	1207.0	902.0	855.0	830.0	f97bc96b-8684-47db-84cb-bba2d59a15f5,e5feac13-9d40-473d-9b0d-2eabb888f2ba,ENSMUST00000026289
inclusion_X:7726036	X:7726036-7726197_X:7726036-7726248	348.0	284.0	266.0	267.0	294.0	283.0	53efc6ae-bc51-4361-9245-84a3b433f076,7812d498-fc13-4758-acbd-4bf4dca35406,463548dc-8196-4eaf-895c-03054449d3ba,7e3c5e02-1857-494a-8410-2baef70522ff,ENSMUST00000115688,30d13645-7e8d-42a9-a91c-e738e0317990,21ea4c54-f247-439a-9624-4ab0bfd03cb5,d1c33b65-d0d0-459a-b445-e88f6bf2328f,2a592818-7a4e-4715-91f8-40e7a7637261,ae44891a-c47c-4a8e-b69e-fd9b03729bce,ENSMUST00000115689,d7e4f8c2-4424-4fb8-979d-29d79390e1f8,94f76308-2794-4087-8d35-b12d8f43f9ee,02af6745-6bb6-480f-8bf7-cc33c07e665a,adad9b5e-74f1-4605-a720-7b77c22fccc3,7c366e6c-230a-4f56-8103-5a67497df6c5,1a2c15bc-db17-440a-afa7-db3f35382645
exclusion_X:7726036	X:7726036-7726197_X:7726036-7726248	3.0	2.0	0.0	0.0	1.0	0.0	07b69600-49a1-4ab9-9fbf-9d18e987d542
inclusion_X:136270882	X:136270882-136271267_X:136270882-136271308	29.0	37.0	41.0	20.0	22.0	26.0	ENSMUST00000178632
exclusion_X:136270882	X:136270882-136271267_X:136270882-136271308	178.0	209.0	164.0	80.0	100.0	100.0	ENSMUST00000113112
inclusion_X:136270882-1	X:136270882-136271262_X:136270882-136271308	717.0	685.0	675.0	397.0	382.0	442.0	ENSMUST00000053540
exclusion_X:136270882-1	X:136270882-136271262_X:136270882-136271308	178.0	209.0	164.0	80.0	100.0	100.0	ENSMUST00000113112
inclusion_X:108835004	X:108835004-108836228_X:108835004-108836265	0.0	0.0	4.0	0.0	0.0	0.0	c8bf7cf5-3988-44e2-948f-8ac8c8c18d49
exclusion_X:108835004	X:108835004-108836228_X:108835004-108836265	0.0	5.0	8.0	1.0	1.0	2.0	0090f81e-1fca-4e56-ada1-c6418ac6ea8d,3764f224-b8b6-4e71-9a85-9366179a9644
inclusion_X:68710779	X:68710779-68712230_X:68710779-68712305	15.0	5.0	2.0	11.0	12.0	12.0	ENSMUST00000114657,ENSMUST00000088546
exclusion_X:68710779	X:68710779-68712230_X:68710779-68712305	4.0	4.0	0.0	3.0	7.0	2.0	ENSMUST00000114653
inclusion_X:20985465	X:20985465-20985978_X:20985465-20985989	7.0	9.0	4.0	6.0	7.0	9.0	0b731aed-d2b8-440a-8320-0834b58eb37a
exclusion_X:20985465	X:20985465-20985978_X:20985465-20985989	2.0	5.0	1.0	3.0	5.0	1.0	5d3e1209-8cc0-49f3-a625-955cf30d5855
inclusion_X:20858512	X:20858512-20858741_X:20858512-20858765	53.0	49.0	39.0	28.0	50.0	46.0	09ddafdc-d5fa-4e95-bcde-9c4ed177ac82,418d996c-66cf-48d8-b1a5-67ba4f99f05e,241d052b-e331-4b4e-abcb-68bd1e888fa4,bb838ae6-2431-4c36-aa54-61a32b4c4fbb,d1b76221-d073-4c60-827e-2d981042d1f4,26c5e0b2-4572-4b99-9052-bda13990ec78,36183b09-8fcd-4950-a2ff-763039dbb4e7,ee49dbb1-5831-4393-9bcc-1f67128d6a9c,8c9652d0-02c7-4064-8a24-f15c33acbfc7,ENSMUST00000001155
exclusion_X:20858512	X:20858512-20858741_X:20858512-20858765	2.0	4.0	6.0	3.0	2.0	3.0	81a37315-a280-4cc3-84e9-0a8b1150aa84
inclusion_X:7726765	X:7726765-7726877_X:7726765-7726967	355.0	296.0	270.0	271.0	303.0	285.0	53efc6ae-bc51-4361-9245-84a3b433f076,7812d498-fc13-4758-acbd-4bf4dca35406,463548dc-8196-4eaf-895c-03054449d3ba,c81fcfc2-a02d-4a2e-84fb-763b9112b1e5,7e3c5e02-1857-494a-8410-2baef70522ff,97051965-bb61-42ef-a5a6-fa3fec89f239,07b69600-49a1-4ab9-9fbf-9d18e987d542,ENSMUST00000115688,30d13645-7e8d-42a9-a91c-e738e0317990,21ea4c54-f247-439a-9624-4ab0bfd03cb5,090b3516-ba94-452e-a33b-a6121f8f9b0c,d1c33b65-d0d0-459a-b445-e88f6bf2328f,2a592818-7a4e-4715-91f8-40e7a7637261,ae44891a-c47c-4a8e-b69e-fd9b03729bce,ENSMUST00000115689,d7e4f8c2-4424-4fb8-979d-29d79390e1f8,94f76308-2794-4087-8d35-b12d8f43f9ee,02af6745-6bb6-480f-8bf7-cc33c07e665a,67e02454-8aa8-452a-9292-47f820fe0152,7c366e6c-230a-4f56-8103-5a67497df6c5,1a2c15bc-db17-440a-afa7-db3f35382645
exclusion_X:7726765	X:7726765-7726877_X:7726765-7726967	0.0	0.0	2.0	0.0	0.0	0.0	adad9b5e-74f1-4605-a720-7b77c22fccc3
inclusion_X:101652208	X:101652208-101653975_X:101652208-101655623	2.0	1.0	1.0	1.0	0.0	3.0	3dd3b97e-e827-4d78-881c-08694f12a5bb
exclusion_X:101652208	X:101652208-101653975_X:101652208-101655623	8.0	5.0	3.0	21.0	18.0	23.0	ENSMUST00000119299,ENSMUST00000044475,ffe36176-a1e8-4d93-a6dd-bfe3d4e90ba3
inclusion_X:7727086	X:7727086-7727169_X:7727086-7727211	354.0	297.0	274.0	271.0	306.0	290.0	7812d498-fc13-4758-acbd-4bf4dca35406,463548dc-8196-4eaf-895c-03054449d3ba,c81fcfc2-a02d-4a2e-84fb-763b9112b1e5,7e3c5e02-1857-494a-8410-2baef70522ff,97051965-bb61-42ef-a5a6-fa3fec89f239,07b69600-49a1-4ab9-9fbf-9d18e987d542,30d13645-7e8d-42a9-a91c-e738e0317990,b0f28f15-5afe-4513-96f4-b4d39950f48c,21ea4c54-f247-439a-9624-4ab0bfd03cb5,090b3516-ba94-452e-a33b-a6121f8f9b0c,d1c33b65-d0d0-459a-b445-e88f6bf2328f,2a592818-7a4e-4715-91f8-40e7a7637261,ae44891a-c47c-4a8e-b69e-fd9b03729bce,ENSMUST00000115689,d7e4f8c2-4424-4fb8-979d-29d79390e1f8,94f76308-2794-4087-8d35-b12d8f43f9ee,02af6745-6bb6-480f-8bf7-cc33c07e665a,adad9b5e-74f1-4605-a720-7b77c22fccc3,f45b74bd-8edb-47a4-8f37-53a0eb94382d,67e02454-8aa8-452a-9292-47f820fe0152,7c366e6c-230a-4f56-8103-5a67497df6c5,1a2c15bc-db17-440a-afa7-db3f35382645
exclusion_X:7727086	X:7727086-7727169_X:7727086-7727211	4.0	2.0	2.0	3.0	4.0	2.0	53efc6ae-bc51-4361-9245-84a3b433f076,ENSMUST00000115688
inclusion_X:74303586	X:74303586-74303730_X:74303586-74303796	9.0	11.0	10.0	14.0	17.0	31.0	ENSMUST00000114171
exclusion_X:74303586	X:74303586-74303730_X:74303586-74303796	624.0	417.0	325.0	830.0	868.0	1031.0	374f50fe-09be-447d-8681-38f887400133,9d6bb977-566d-40cb-98ee-0fab895f3bfd,ac00ad5a-f270-481a-8d6d-b454b552d880,dad70ebf-6487-4b0f-85f2-ace955b5197b,44ee5409-e2ef-4f4a-9f8f-92a2718f7153,b0085b84-fcbf-4f9b-934f-e45d09711067,113d6103-7ef2-4936-8c12-e0645e6380c7,1cbce462-8bf6-49fa-b307-bf5140504552,446efcfa-7e80-4d95-ba22-349ac30f5bba,1166b733-7b75-4ab2-a1f5-e9b536f06602,b484384c-0b30-4506-be71-a31fd869e91b,7c815f11-34e4-4811-8c45-473d329fd4c0,61f84142-c07f-481a-8722-29f18bf6a96c,ENSMUST00000019231,3495b9cd-1149-4078-90bf-b5f96fb278e1,ab3a4ec3-3a69-4ebc-9c30-a772771a6b5f,b8a6a752-0212-4642-a96c-dcd166c6dbf9,07282db2-0a6e-459d-b22b-9f783265c467
inclusion_X:162768997	X:162768997-162769763_X:162768997-162769790	568.0	317.0	299.0	438.0	459.0	488.0	80585be6-51c6-49d7-b833-4a8717dbca83,58d15be0-0dac-4a6f-b915-312d094bde47,5dd8b2fc-40a4-46f9-877c-f2256c420183,7cecec7f-ec31-4fe8-b705-b5d110de0e7b,9cce6e65-49ae-4e02-8b61-0f65bd2a83ce,ENSMUST00000033720,20f4a424-ba04-423f-8c92-e196e8525352,449b5ce0-0808-4fcb-a524-f3bbdf499be4
exclusion_X:162768997	X:162768997-162769763_X:162768997-162769790	13.0	20.0	14.0	11.0	20.0	20.0	ENSMUST00000112327
inclusion_X:101640322	X:101640322-101642975_X:101640322-101643005	14.0	5.0	9.0	31.0	33.0	41.0	4bb41378-1272-422d-9861-9a64c20c23d5,ENSMUST00000044475,3dd3b97e-e827-4d78-881c-08694f12a5bb,ffe36176-a1e8-4d93-a6dd-bfe3d4e90ba3,c5c8c010-548e-4722-ad78-bcabaf644e37
exclusion_X:101640322	X:101640322-101642975_X:101640322-101643005	2.0	1.0	0.0	4.0	5.0	6.0	ENSMUST00000119299,5860db80-1ec4-4928-b0cd-703eee812355
inclusion_X:73492833	X:73492833-73492923_X:73492833-73492962	35.0	28.0	40.0	53.0	60.0	44.0	60771bcd-2fae-46cc-b467-029c949efc38,2722c3a4-170a-4425-ae73-cd3722d2598a
exclusion_X:73492833	X:73492833-73492923_X:73492833-73492962	1852.0	1269.0	1003.0	2515.0	3223.0	2754.0	65d7791d-911f-4e5c-b18b-680b539539e6,adbed87e-8580-4322-b67a-3ff4b2e528b1,2da6cbac-0e7e-4074-bb0c-0b26458ff5b0,30ef4c9a-8f77-4062-9b08-10aa40c982b7,9d29bf1c-af26-40e4-a3c7-75e39f990a9c,018670a1-12ba-41ea-8aba-97d9eec7c481,ff648a49-e8d9-4628-8912-a45c9b0856e8,a4bc24c8-8816-40f2-b6ca-c84f176f9e67,8bd66786-23ee-4f51-b1f6-6aed0e1f8c06,ENSMUST00000033741,a3a2cc40-27f3-4f47-8cc9-4614165867b4
inclusion_X:134756730	X:134756730-134757235_X:134756730-134757263	2.0	1.0	5.0	0.0	2.0	2.0	ENSMUST00000086880
exclusion_X:134756730	X:134756730-134757235_X:134756730-134757263	35.0	26.0	22.0	64.0	91.0	65.0	ENSMUST00000081834
inclusion_X:134072764	X:134072764-134073135_X:134072764-134073213	0.0	0.0	1.0	0.0	4.0	3.0	cd19805d-59fc-4181-a9ff-08c1579cf69b
exclusion_X:134072764	X:134072764-134073135_X:134072764-134073213	4.0	1.0	1.0	0.0	0.0	1.0	5d905918-d5e7-48d6-8e18-90b4e98937d4
inclusion_X:162761719	X:162761719-162769763_X:162761719-162769790	7.0	3.0	4.0	8.0	23.0	10.0	63666608-85d6-44ee-a85a-83e017f02cd9
exclusion_X:162761719	X:162761719-162769763_X:162761719-162769790	8.0	3.0	0.0	11.0	13.0	7.0	64f5f9fd-f1c0-4c67-ba86-78322aa0d085
inclusion_X:134756885	X:134756885-134757235_X:134756885-134757263	0.0	2.0	1.0	1.0	2.0	0.0	ENSMUST00000086884
exclusion_X:134756885	X:134756885-134757235_X:134756885-134757263	0.0	1.0	0.0	3.0	2.0	3.0	5b3a05f1-00b0-40ef-b0f1-582b618f12a8
inclusion_X:7724291	X:7724291-7725739_X:7724291-7725930	0.0	6.0	5.0	0.0	1.0	0.0	2a592818-7a4e-4715-91f8-40e7a7637261
exclusion_X:7724291	X:7724291-7725739_X:7724291-7725930	351.0	283.0	262.0	267.0	296.0	284.0	53efc6ae-bc51-4361-9245-84a3b433f076,7812d498-fc13-4758-acbd-4bf4dca35406,463548dc-8196-4eaf-895c-03054449d3ba,7e3c5e02-1857-494a-8410-2baef70522ff,07b69600-49a1-4ab9-9fbf-9d18e987d542,ENSMUST00000115688,30d13645-7e8d-42a9-a91c-e738e0317990,21ea4c54-f247-439a-9624-4ab0bfd03cb5,d1c33b65-d0d0-459a-b445-e88f6bf2328f,ae44891a-c47c-4a8e-b69e-fd9b03729bce,ENSMUST00000115689,d7e4f8c2-4424-4fb8-979d-29d79390e1f8,94f76308-2794-4087-8d35-b12d8f43f9ee,02af6745-6bb6-480f-8bf7-cc33c07e665a,adad9b5e-74f1-4605-a720-7b77c22fccc3,67e02454-8aa8-452a-9292-47f820fe0152,7c366e6c-230a-4f56-8103-5a67497df6c5,1a2c15bc-db17-440a-afa7-db3f35382645
inclusion_X:13114644	X:13114644-13116608_X:13114644-13116623	7.0	8.0	11.0	12.0	21.0	24.0	881bde36-15b8-4a44-b224-dd81ee17a4d7,25ded6f2-ca71-4a4e-8477-c2683f93c771,1f62ec6a-d0f2-4750-9891-daa9a0b0db39,88e3fedd-f776-4a2c-999f-39f73824c57a
exclusion_X:13114644	X:13114644-13116608_X:13114644-13116623	19.0	25.0	24.0	35.0	62.0	39.0	ENSMUST00000089302,00b40d4d-71cf-43b4-8448-6f50d5c2f234,c13bdfac-2da3-45d0-a9d6-eea6aee9b1ee,958db9c0-9e27-4e0d-b6e4-18aad1edb19d-1
inclusion_X:74300771	X:74300771-74301935_X:74300771-74301960	3.0	3.0	4.0	2.0	1.0	4.0	374f50fe-09be-447d-8681-38f887400133,1cbce462-8bf6-49fa-b307-bf5140504552
exclusion_X:74300771	X:74300771-74301935_X:74300771-74301960	2.0	3.0	2.0	1.0	1.0	1.0	7c815f11-34e4-4811-8c45-473d329fd4c0
inclusion_X:101539187	X:101539187-101540759_X:101539187-101540822	16.0	11.0	10.0	20.0	17.0	17.0	9b967cc0-8252-440d-8446-1d6748180e5b,01978e4a-7d8b-494b-88f3-71927c010a16
exclusion_X:101539187	X:101539187-101540759_X:101539187-101540822	2.0	1.0	0.0	2.0	1.0	6.0	69344e8d-1030-4ef9-9b59-61d569b03ed5,f0309685-3571-4243-a211-44fd5cf14bb6
inclusion_X:136270401	X:136270401-136271267_X:136270401-136271308	2.0	2.0	0.0	2.0	1.0	0.0	38911c27-3c27-4366-93fd-637dc22441d1
exclusion_X:136270401	X:136270401-136271267_X:136270401-136271308	6.0	0.0	9.0	1.0	4.0	1.0	2e1a029b-5332-4e65-82df-583c8110193f
inclusion_X:136270401-1	X:136270401-136271262_X:136270401-136271308	7.0	0.0	3.0	4.0	3.0	3.0	9efe0f00-0e3f-439f-b6cf-19f9d3e71df4
exclusion_X:136270401-1	X:136270401-136271262_X:136270401-136271308	6.0	0.0	9.0	1.0	4.0	1.0	2e1a029b-5332-4e65-82df-583c8110193f
inclusion_X:136666555	X:136666555-136667059_X:136666555-136667123	2.0	3.0	1.0	2.0	0.0	1.0	ENSMUST00000113100
exclusion_X:136666555	X:136666555-136667059_X:136666555-136667123	8.0	11.0	13.0	6.0	5.0	4.0	ENSMUST00000060904
inclusion_X:7765620	X:7765620-7766554_X:7765620-7766573	35.0	23.0	14.0	34.0	28.0	37.0	ENSMUST00000077680,3d8d1a4e-e2a8-43bb-ac61-15a110074df6,1fe64fdf-868b-460d-af5f-65376d9a96ac,ENSMUST00000115677,8d71e5a7-cf66-4338-937b-2a722b1fa235,808bde3f-1c85-4a58-9a06-400b7e95a254,ENSMUST00000079542,a47bc337-561d-4aa8-92b4-6882fc73ad0f,8e755774-25d5-430b-8635-f1555955bb9f,2dbba24d-5833-4094-9950-fbee734caeff,8d929490-f2e8-4c28-ab0b-34743fd5ae08
exclusion_X:7765620	X:7765620-7766554_X:7765620-7766573	15.0	5.0	8.0	24.0	27.0	32.0	e91093f3-fd06-481b-a3f1-a9eff7b619fd,ENSMUST00000115679,b0db0d5c-ea99-4178-ac1f-83bd3b2318ef,5beda8f0-f295-4828-89a9-13a2dbf63d3e,09dd4cb8-97bc-465f-83af-6662f6f8279e
inclusion_X:134069907	X:134069907-134073135_X:134069907-134073213	32.0	21.0	20.0	29.0	35.0	20.0	f82206a4-7bd8-46bf-a463-92fdbc048a2c,ENSMUST00000033609
exclusion_X:134069907	X:134069907-134073135_X:134069907-134073213	5.0	2.0	0.0	2.0	7.0	4.0	ENSMUST00000113287
inclusion_X:144318121	X:144318121-144319898_X:144318121-144320002	25.0	26.0	33.0	21.0	22.0	22.0	200d3c7c-c8e0-4d13-8106-2d81eb477be5,ENSMUST00000070801-1,ENSMUST00000154827
exclusion_X:144318121	X:144318121-144319898_X:144318121-144320002	3.0	0.0	4.0	0.0	0.0	1.0	ENSMUST00000149330
inclusion_X:101293870	X:101293870-101293936_X:101293870-101293957	1.0	2.0	1.0	2.0	1.0	0.0	883dd831-755b-40f3-9dde-ef9daea10b12,3c0b88cb-52e6-4d74-a0dc-09c9699fad38
exclusion_X:101293870	X:101293870-101293936_X:101293870-101293957	24.0	19.0	21.0	15.0	25.0	23.0	44f4fbc9-c539-473b-b6ff-14b63de18a2a,fa01554e-825e-455a-b407-24434f070b1d,d4751e91-3cbe-425a-ad95-455fb27fe418,b94ef208-1fee-45b3-a4f6-adcc4595e192,26073209-61ad-491c-8568-f339c367a133,4a314a97-d540-4e66-b159-d49455628a6a,1ef814e3-2cb2-4173-8315-64b50e0a58fe,ENSMUST00000087948,8500719d-dadc-4b1c-8797-236e7f9986ec,f1c59187-e28a-4b9b-80c7-35e46de5f30b,cf6477f0-f4c1-44af-8da0-162c36f63d5b,841e2ffb-8076-4ec3-9a7c-1ec0be5655e1,424d2094-5e74-40ca-a6e5-b2efa47df6f5,02d8d19b-efbb-490e-a40f-db57c6915a56
inclusion_X:38608868	X:38608868-38611754_X:38608868-38611765	3.0	8.0	3.0	2.0	2.0	7.0	ENSMUST00000133128
exclusion_X:38608868	X:38608868-38611754_X:38608868-38611765	0.0	1.0	5.0	0.0	0.0	0.0	993f3f52-1c54-470a-b706-8d6bf07b1626
inclusion_11:115490852	11:115490852-115490769_11:115490852-115490744	14.0	10.0	8.0	2.0	12.0	4.0	ENSMUST00000106530
exclusion_11:115490852	11:115490852-115490769_11:115490852-115490744	413.0	430.0	456.0	190.0	243.0	178.0	e4e7bde8-847a-4bd9-890a-2bdd59f87db4,217ffcc9-a316-4cd2-8c6d-1295199ceed1,02b9c9c4-4c88-49b5-9817-3206aadc627f,6dc4f5c3-b547-404a-9793-b3711cd97cbd,e30c04b4-4f44-4ddc-b723-0dc8aca08211,ENSMUST00000021082
inclusion_11:32222168	11:32222168-32216347_11:32222168-32216282	3.0	0.0	0.0	2.0	0.0	2.0	ab72acd5-02d5-4aff-b7e4-491974720f3f
exclusion_11:32222168	11:32222168-32216347_11:32222168-32216282	22.0	5.0	13.0	11.0	23.0	4.0	2b9014c7-ee0e-4c3f-9fe3-60956b9bbe2d,be685696-7d71-4ee2-bf41-f2fe29f1dca5,9323fb5d-c73b-436b-b41b-75e7eb4b958e,ENSMUST00000020524
