feature_id	coordinate	D-CCN1-1	D-CCN1-2	D-CCN1-3	D-CTL-1	D-CTL-2	D-CTL-3	isoform_ids
inclusion_3:154604891-2	3:154604891-154597527_3:154604891-154597512	4.0	3.0	2.0	4.0	7.0	8.0	ba8172c9-8be5-43fc-bafe-bbb0e0f118d9
exclusion_3:154604891-2	3:154604891-154597527_3:154604891-154597512	1.0	1.0	2.0	1.0	0.0	2.0	1e919594-772f-4343-9fdf-6c171b1b023b
inclusion_3:154604891-3	3:154604891-154597527_3:154604891-154597284	4.0	3.0	2.0	4.0	7.0	8.0	ba8172c9-8be5-43fc-bafe-bbb0e0f118d9
exclusion_3:154604891-3	3:154604891-154597527_3:154604891-154597284	59.0	17.0	35.0	55.0	63.0	71.0	ENSMUST00000029850,b128d736-3b5c-45fd-bc88-e261cddee31b,491a1738-9246-40d3-be10-c3e556e15cb1
inclusion_3:137918872	3:137918872-137918663_3:137918872-137918627	290.0	191.0	120.0	240.0	277.0	223.0	494731e7-9033-497c-9a1f-70982cb41ee8,a9cf854a-4cf7-4ac2-bfba-4279265aea8f,ENSMUST00000196632,0c7224c9-43d4-485f-ae0d-dc6d71d25037,0b4f90ca-62aa-46fc-9f90-a9f8a1553057,3eee71dc-3568-4f49-a460-fa2a822d548e,ENSMUST00000168345,db942794-6bb4-4221-bb21-6398f290ef4b
exclusion_3:137918872	3:137918872-137918663_3:137918872-137918627	30.0	15.0	12.0	20.0	18.0	11.0	ENSMUST00000197064
inclusion_3:89397958	3:89397958-89392506_3:89397958-89392302	57.0	79.0	78.0	28.0	34.0	23.0	ENSMUST00000145400-1
exclusion_3:89397958	3:89397958-89392506_3:89397958-89392302	64.0	73.0	42.0	52.0	37.0	37.0	ENSMUST00000152143
inclusion_3:154606378	3:154606378-154605115_3:154606378-154605015	4.0	1.0	0.0	0.0	0.0	0.0	491a1738-9246-40d3-be10-c3e556e15cb1
exclusion_3:154606378	3:154606378-154605115_3:154606378-154605015	68.0	21.0	40.0	60.0	71.0	93.0	ENSMUST00000029850,ddac7fad-b9ac-4300-afc8-5404d5b65901,b128d736-3b5c-45fd-bc88-e261cddee31b,1e919594-772f-4343-9fdf-6c171b1b023b,ba8172c9-8be5-43fc-bafe-bbb0e0f118d9
inclusion_3:57801717	3:57801717-57796295_3:57801717-57796285	6.0	0.0	0.0	0.0	4.0	1.0	c6ef93ab-63bc-4473-b0b2-eb8998e6900b
exclusion_3:57801717	3:57801717-57796295_3:57801717-57796285	0.0	0.0	0.0	3.0	4.0	2.0	ENSMUST00000197205
inclusion_3:89431126	3:89431126-89430729_3:89431126-89430453	18.0	11.0	16.0	15.0	32.0	10.0	ENSMUST00000060061
exclusion_3:89431126	3:89431126-89430729_3:89431126-89430453	1.0	0.0	5.0	0.0	11.0	2.0	ENSMUST00000136573
inclusion_3:32751028	3:32751028-32737230_3:32751028-32737205	14.0	9.0	19.0	9.0	4.0	10.0	81192619-ea6b-4cd7-aa4c-ea8a2bc34181
exclusion_3:32751028	3:32751028-32737230_3:32751028-32737205	18.0	14.0	29.0	33.0	17.0	39.0	11328c5d-a180-4400-a5d9-468abc55c266
inclusion_3:96703738	3:96703738-96703659_3:96703738-96703628	52.0	24.0	12.0	37.0	41.0	42.0	ENSMUST00000064900,20783804-1a7a-4d69-8a79-312d07a34b1d,ENSMUST00000107077,ENSMUST00000064900-1,ENSMUST00000107076,3258c477-7f2c-4518-ab09-6110e70ae977,1b1de7f2-8659-417d-a793-73234e14aa39
exclusion_3:96703738	3:96703738-96703659_3:96703738-96703628	5.0	9.0	2.0	6.0	2.0	11.0	6e1f5cfc-c61b-4381-9ff1-e930c981160c,53b850c0-194e-4cc3-b8f4-0dc1a285c6a4
inclusion_3:33807838	3:33807838-33807425_3:33807838-33806933	1.0	2.0	0.0	0.0	1.0	2.0	3ddcd079-5ef1-4614-9a5e-d806004e2f09
exclusion_3:33807838	3:33807838-33807425_3:33807838-33806933	3.0	11.0	6.0	14.0	6.0	9.0	ENSMUST00000108210,170a7bf0-9994-49e2-a6db-83687d9290d7,ENSMUST00000117915,9b5dd612-7798-45e8-a123-8b9548b8aefd
inclusion_3:104791888	3:104791888-104789101_3:104791888-104789083	218.0	226.0	186.0	141.0	166.0	151.0	f60dceee-4194-4e8c-8789-e3b04d79564d,ENSMUST00000106787,73a3e0d8-a94f-4dda-81c7-0330c0ad8df8
exclusion_3:104791888	3:104791888-104789101_3:104791888-104789083	3356.0	3011.0	3010.0	2271.0	2446.0	2377.0	3de0eb49-92af-4028-abca-0409d936df77,f92097dd-a09c-4375-9129-48d8e9b81752,30713749-68e8-4688-bb28-6c20fd9f6ffb,472e91ec-93d4-4e9c-9413-0e5287695700,ENSMUST00000002303,ENSMUST00000176347,687c702e-ca7a-4fb0-be8c-db460c1b250c
inclusion_3:108384235	3:108384235-108383926_3:108384235-108383895	38.0	33.0	34.0	25.0	30.0	20.0	b4990f3a-2ac0-4607-b926-c2064fe25ccc,31a2fa8b-e6dd-49ef-ab0b-99f33fb35ba7,93248ada-e87e-4a52-ada7-af8847f03998,ENSMUST00000090561,ENSMUST00000090561-1,b76173a7-bb70-4f6d-8f5e-ecaba861a7b2
exclusion_3:108384235	3:108384235-108383926_3:108384235-108383895	20.0	14.0	10.0	20.0	22.0	16.0	3842da9f-9891-439b-9fe0-fe85d7d022be,a1683a20-7f0e-49c2-af91-75731a795ac7,ENSMUST00000102629,ENSMUST00000102629-1
inclusion_3:53043118	3:53043118-53041774_3:53043118-53041680	197.0	145.0	159.0	239.0	340.0	284.0	ENSMUST00000059562
exclusion_3:53043118	3:53043118-53041774_3:53043118-53041680	3.0	1.0	1.0	2.0	4.0	4.0	76ca24a7-588a-40d4-9bb1-b752e16aa81e
inclusion_3:88326114	3:88326114-88326015_3:88326114-88325931	4.0	2.0	3.0	3.0	6.0	6.0	6c3bef35-de02-4c10-a367-9a606e5cc6c6,f365ebbe-67cc-4582-aa42-9fb9aeab5823
exclusion_3:88326114	3:88326114-88326015_3:88326114-88325931	485.0	416.0	429.0	466.0	481.0	474.0	56fb0ef5-86c8-4a2d-a038-cd25695bd385,177d7e1a-e7e8-49a9-b50d-0454256b45a6,6738b93b-96a7-4fa8-b8e3-b3a972372436,ENSMUST00000177005,a6c1740b-fdbf-439c-baf5-e19de13d69d5
inclusion_2:6553964	2:6553964-6560658_2:6553964-6560670	1.0	0.0	1.0	2.0	6.0	4.0	89637eaf-3ec6-49b8-9bf3-b198e4b82f38-1
exclusion_2:6553964	2:6553964-6560658_2:6553964-6560670	9.0	15.0	6.0	16.0	6.0	7.0	b63be803-e217-4452-b3a3-c8f8983acab5,ENSMUST00000100429,70511275-a93f-495b-9ab4-8df786b56555
inclusion_2:25362848	2:25362848-25363243_2:25362848-25363311	208.0	184.0	240.0	103.0	147.0	98.0	409d90a6-f125-404a-9e2d-e87add478370,8ccbb25f-7270-41d2-b7cb-c7b3ea5dfcf7,1dc7ed22-8d06-42d6-921e-d4e846145a98,070a0c29-827c-4c72-818f-7b33d219d73a,aab2f8e7-13e9-48c3-984f-c6b96004f30e,ENSMUST00000102925,572b9a52-ea1c-4e09-973e-cd9c4424eae9
exclusion_2:25362848	2:25362848-25363243_2:25362848-25363311	3.0	4.0	9.0	0.0	3.0	3.0	3300dfd0-5c59-453b-b023-ee0af0830afa,3342f1f8-4c8e-498e-9396-841c6d196dd1
inclusion_2:73908707	2:73908707-73911241_2:73908707-73911251	11.0	14.0	12.0	20.0	16.0	18.0	0231f291-1117-4c6b-9afd-fd65be15f1d7
exclusion_2:73908707	2:73908707-73911241_2:73908707-73911251	52.0	39.0	18.0	59.0	32.0	34.0	2696d5f5-ef4b-4410-a1c9-46c86cbe08ed
inclusion_2:119783970	2:119783970-119787414_2:119783970-119787434	0.0	0.0	2.0	5.0	12.0	8.0	0e5cb0cc-e742-41a3-8ba4-050926990125,b2e78a6d-2f11-416d-9c09-a2352eac5104,ENSMUST00000048493
exclusion_2:119783970	2:119783970-119787414_2:119783970-119787434	0.0	2.0	0.0	2.0	0.0	3.0	fec57f31-7a56-4192-98ce-4d28c2237c26
inclusion_2:155566884	2:155566884-155567692_2:155566884-155567782	307.0	276.0	252.0	226.0	222.0	247.0	ENSMUST00000079691,f0eefd61-c714-4f77-bee7-bdd1ababd961,7ad88239-040a-4b42-92b4-9b27dc137182,ENSMUST00000130881,567a2a39-c638-4398-b949-a88b392c2664,8e7e4a5f-691f-4f78-8946-3ef5242e8523,f1565366-da8e-4382-996d-a2107581f55f
exclusion_2:155566884	2:155566884-155567692_2:155566884-155567782	16.0	16.0	10.0	5.0	8.0	1.0	e507d21e-a5c0-479a-9803-c649c8efaeff
inclusion_2:91931448	2:91931448-91931626_2:91931448-91931693	9.0	13.0	6.0	7.0	2.0	1.0	ENSMUST00000111309
exclusion_2:91931448	2:91931448-91931626_2:91931448-91931693	119.0	114.0	105.0	78.0	78.0	89.0	ENSMUST00000069423,0bfadd76-792a-4827-98da-7f32e16efd1f
inclusion_2:91931448-1	2:91931448-91931533_2:91931448-91931626	9.0	27.0	19.0	5.0	9.0	15.0	ENSMUST00000090602
exclusion_2:91931448-1	2:91931448-91931533_2:91931448-91931626	9.0	13.0	6.0	7.0	2.0	1.0	ENSMUST00000111309
inclusion_2:91931448-2	2:91931448-91931533_2:91931448-91931693	9.0	27.0	19.0	5.0	9.0	15.0	ENSMUST00000090602
exclusion_2:91931448-2	2:91931448-91931533_2:91931448-91931693	119.0	114.0	105.0	78.0	78.0	89.0	ENSMUST00000069423,0bfadd76-792a-4827-98da-7f32e16efd1f
inclusion_2:154370955	2:154370955-154372581_2:154370955-154372680	3.0	0.0	0.0	0.0	0.0	2.0	eab2fca7-9af1-4527-a60d-d01be9a310fb
exclusion_2:154370955	2:154370955-154372581_2:154370955-154372680	6.0	3.0	4.0	1.0	17.0	16.0	ENSMUST00000109731
inclusion_2:50296309	2:50296309-50296642_2:50296309-50296677	231.0	201.0	235.0	218.0	234.0	198.0	ENSMUST00000147345,a5b1a6e8-acf8-4dff-8a21-d10625a6d26b,ed1c0df1-5543-4434-a6b9-9b69bdb0bd3b,ENSMUST00000134480,ENSMUST00000102769,d8a5b508-a093-419e-b2e2-79545ad9767a,7a060ece-9010-468f-8882-45f3f977900b,f1e2e9ca-e55f-49a5-b2ce-153a53a10b87,2c153770-e3bf-4895-88b9-20958f5d10e1
exclusion_2:50296309	2:50296309-50296642_2:50296309-50296677	26.0	40.0	31.0	36.0	24.0	36.0	8ec1470d-310d-4b5a-b462-7b3cb717fc8e,369727bf-eeed-4c44-adb5-f50f62c76dbb,3e9bb71f-10fb-423c-90c0-7a8b062cfa27,edbb5f8f-2bb6-4dcf-9612-aa68b819186c,810eca2c-d5dc-43ca-87d4-709bc486dc4b,16f6c493-0b3f-40ef-b81a-075f1d7a9a1e
inclusion_2:73909377	2:73909377-73911241_2:73909377-73911251	13.0	18.0	13.0	23.0	18.0	17.0	e576cf5a-1f43-4f3b-b392-8d2729d68ecc
exclusion_2:73909377	2:73909377-73911241_2:73909377-73911251	9.0	11.0	5.0	16.0	6.0	3.0	af7008e9-7f7c-4895-a12f-77e8614c107f
inclusion_2:164856997	2:164856997-164857544_2:164856997-164857583	71.0	59.0	89.0	97.0	87.0	85.0	0bc4f108-caff-45e0-bf95-8924c0cd5835,92e62c17-6bee-478b-a083-fa1f8db0b4c8,0c1297a5-0495-4611-920b-01ae979f654d
exclusion_2:164856997	2:164856997-164857544_2:164856997-164857583	737.0	855.0	946.0	754.0	839.0	817.0	60b7482c-b288-4486-813f-2f0d967bbfc8,4320405d-a7a1-471a-aeae-606e9512868b,cc61a467-e2aa-432a-a60c-ecf962d7c8c0,74df2cce-8697-48b9-a899-7ae3b221d852,ENSMUST00000059954,d8ffb536-4189-4192-a586-1e510420c1fe,6e88a6e0-cac0-41ab-8909-362ba2444e8c,d8adaa93-7868-4de8-b35c-cbd8bd9ffb33,38f676e4-df54-486c-98c5-fa3f582f5bd4,fa94a914-7949-427f-99b3-7bc1eee1db12,12b6a61e-c7e2-4c5a-b8f8-d046b954b239,5ad47c8b-5b2f-496a-a566-229ac1b3e47b,304b9320-b467-4a31-9da9-8e88f441152c,e9d891db-6bb1-46c4-98db-363d5862a31b,896eb5e6-1e40-4b45-b718-825bf08dbcc5,4eb1b2d6-4b28-433e-99cb-aed338cbece5,9b81be39-3f19-4388-9c6f-aa668bc7b56e,25f78ea3-cff1-4aae-a392-6e1ad78e572c,3fcfc210-d2ff-47e7-bfd2-6f552a137142
inclusion_2:132809953	2:132809953-132810086_2:132809953-132810205	4.0	1.0	2.0	2.0	1.0	3.0	587612bc-f535-40f1-8164-44aae5e57475,ENSMUST00000147336
exclusion_2:132809953	2:132809953-132810086_2:132809953-132810205	37.0	16.0	23.0	38.0	46.0	31.0	48882a8d-03ab-451a-8fbd-aa4aefd6c31d,ENSMUST00000039554
inclusion_2:181241071	2:181241071-181241811_2:181241071-181241965	0.0	1.0	0.0	3.0	1.0	2.0	91329c8c-9378-4443-8ba7-5e9b96eb8efd
exclusion_2:181241071	2:181241071-181241811_2:181241071-181241965	4.0	1.0	1.0	10.0	33.0	22.0	ENSMUST00000108831,b628cae0-0e7f-4cd8-a36d-77dafde36192,0006bb86-ce50-4c31-88fa-2a2518110d95
inclusion_2:48940400	2:48940400-48949093_2:48940400-48949116	21.0	11.0	9.0	19.0	35.0	35.0	6521d983-2fe2-4fa0-8b55-e4fba0299ef9,37efbf46-7183-4757-9157-5d180c562149,3445fc19-53d9-40f1-b877-2d86abcdda22,73dd1f25-f249-4c20-be90-a832a68d60c6,3c5edc3e-1000-43fe-a73a-deb080fe6297
exclusion_2:48940400	2:48940400-48949093_2:48940400-48949116	85.0	49.0	36.0	91.0	95.0	84.0	ENSMUST00000028098,9f110743-5146-4429-b095-ecfadece3c51,e4991aa4-60b9-45d3-82b1-eead5fb7c9b3,8d900de7-f56c-48be-9502-1286f262b4cd,e5c9c8e3-0fdc-4e44-9ac6-73355a18a53a,1c58458b-e94a-46be-aba1-cc52fb3405fd,20f9b973-7157-4015-8387-54be13289581,ENSMUST00000090976,ENSMUST00000154784,a95fee93-b9e2-4aa8-ad2f-41823ae50c59,559b0430-dfc5-4b8a-8574-023e7367a8c3
inclusion_2:163415655	2:163415655-163419040_2:163415655-163419411	0.0	2.0	4.0	1.0	0.0	2.0	ENSMUST00000140454
exclusion_2:163415655	2:163415655-163419040_2:163415655-163419411	27.0	25.0	14.0	32.0	24.0	20.0	ENSMUST00000046908
inclusion_2:73909941	2:73909941-73911241_2:73909941-73911251	11.0	12.0	17.0	16.0	17.0	11.0	7b393c59-722a-42ac-9d86-de51ef474abd
exclusion_2:73909941	2:73909941-73911241_2:73909941-73911251	10.0	8.0	11.0	10.0	12.0	14.0	80c7f356-1e59-4a33-8430-45b3b29cb9fb
inclusion_2:165283535	2:165283535-165287683_2:165283535-165287783	1.0	1.0	2.0	0.0	2.0	0.0	ENSMUST00000109299
exclusion_2:165283535	2:165283535-165287683_2:165283535-165287783	15.0	31.0	14.0	9.0	13.0	15.0	8c390428-8ae1-4cfa-8b15-83c2e4a6fba4,58bee87d-f452-4bbf-9eb4-c04e195899fe,470e6d40-ea6a-4eee-b521-7372afbfcdf8,2f59cb3f-c77a-428d-a8ca-5768e4a67259,2a09c6fd-a64d-4241-9b81-376b7dbf76c0,6616e119-25a6-484f-8776-741df557f92e
inclusion_2:165283600	2:165283600-165287683_2:165283600-165287783	3.0	3.0	0.0	0.0	4.0	5.0	ENSMUST00000109298
exclusion_2:165283600	2:165283600-165287683_2:165283600-165287783	16.0	13.0	15.0	11.0	18.0	10.0	630dc24c-4da1-410f-9523-d710489fc0ca,0924db7e-a2f6-480b-ab9e-f181b50f2da1,b9187e2a-3c75-47fa-922d-031cb5c82e48,8c3dbc14-310b-472e-bc7f-17278a02250c,28d90f8c-b83c-47ab-b945-9f1058a2a5a9,cab683aa-b70e-4279-b1d0-2684e1e5b971
inclusion_2:165283603	2:165283603-165287683_2:165283603-165287783	1.0	1.0	1.0	0.0	1.0	0.0	f6f63dec-e07d-46cb-b62b-e4d8c988cb9c
exclusion_2:165283603	2:165283603-165287683_2:165283603-165287783	34.0	27.0	31.0	21.0	30.0	14.0	4d00d705-b443-4c74-8746-8f93e13d30bb,f0c53732-b018-4e3f-84c4-05d1ce0cc559,2b8903b6-69c5-4f84-9baa-e02d7aadf2a2,97962cfe-13f1-4a21-924c-9a39a22fa095,b68d3130-5aaa-4727-b9d0-e6be8dc9169b,c837d8d4-a8d5-403c-b3ce-b7f9a6468eea,d2e85a64-15e1-4012-bc8e-467c8c789682,ENSMUST00000109300,f7fb23be-2963-479c-9b85-d84a9037983f,3860eee7-a525-4829-bfc5-8e43c512417b,b9279a5d-9c65-4ee1-9a59-e8866a57f644
inclusion_2:174462629	2:174462629-174463801_2:174462629-174463964	31.0	36.0	31.0	26.0	31.0	30.0	d873392e-117f-4ec7-ac7e-6487dbfc746a
exclusion_2:174462629	2:174462629-174463801_2:174462629-174463964	12794.0	13779.0	15458.0	11977.0	10201.0	12180.0	ENSMUST00000016396
inclusion_2:91193696	2:91193696-91194964_2:91193696-91195032	2.0	3.0	5.0	4.0	8.0	2.0	ENSMUST00000002177
exclusion_2:91193696	2:91193696-91194964_2:91193696-91195032	11.0	7.0	0.0	6.0	6.0	1.0	ENSMUST00000111354
inclusion_2:181569624	2:181569624-181569695_2:181569624-181569710	119.0	87.0	84.0	126.0	138.0	141.0	947a0760-f7e7-40a6-ae7a-95815092934f,1fedfe97-d9ae-42c8-a4c8-5967bbdcd6d5,6fcec39c-3988-4faa-8631-ca9b9a04323d,ENSMUST00000129469,836007f9-2858-4f69-8088-c6e01e60b745,41abc96c-b2b0-4ebd-a1ce-084beff9e351,55432973-8fdf-4450-9620-906f504cc381,03d02ce7-5920-4a1a-894e-d8bc4cb4b183,81c26ae4-b3fb-4196-a358-0c72bcf6edef
exclusion_2:181569624	2:181569624-181569695_2:181569624-181569710	2.0	2.0	1.0	2.0	1.0	0.0	078bc9a7-ed98-4a0e-b646-3c378c63e1b5
inclusion_2:153012455	2:153012455-153015207_2:153012455-153015233	1.0	0.0	1.0	0.0	0.0	0.0	0046c1c9-8f1e-4cfd-a5bd-fdf09d6d7912
exclusion_2:153012455	2:153012455-153015207_2:153012455-153015233	0.0	1.0	1.0	1.0	1.0	1.0	8145e73d-e186-45e1-a1d9-fa51ad2bb3a4
inclusion_2:51972627	2:51972627-51972908_2:51972627-51972973	53.0	44.0	40.0	31.0	53.0	53.0	ENSMUST00000145481,7d0fd8cd-a353-452e-b60c-2e0e38936f66,0fb7156d-99eb-4fa0-84de-230ed6b30231,904f4eb2-15ae-4076-9e0a-63aff64305b6
exclusion_2:51972627	2:51972627-51972908_2:51972627-51972973	12.0	4.0	2.0	8.0	2.0	0.0	487ec67a-538c-4548-a7ab-5bcb61d0fccd
inclusion_2:164793010	2:164793010-164794984_2:164793010-164795081	63.0	52.0	83.0	26.0	77.0	22.0	54b3c5fa-831c-4184-acc5-72ab81e7f870,ENSMUST00000103094,29351e4f-7b63-4696-bad9-48a0d5f6228e,a7d8adc2-bc52-4dbb-8f8f-277af61dc469
exclusion_2:164793010	2:164793010-164794984_2:164793010-164795081	6.0	3.0	9.0	0.0	2.0	0.0	ENSMUST00000017451
inclusion_2:73911060	2:73911060-73911241_2:73911060-73911251	3208.0	3033.0	3032.0	3463.0	3241.0	3429.0	84828ff4-c6e4-4348-b63d-4e92c18f2aa7,ENSMUST00000111996,8720669b-3ad7-48b5-adde-98853059c8f5,96207998-bdf3-480c-ae8d-471e7b9d1238
exclusion_2:73911060	2:73911060-73911241_2:73911060-73911251	9943.0	8875.0	9238.0	11337.0	10317.0	10806.0	ENSMUST00000018914,27b07416-9ea2-4c75-9024-cf3d146f98f2,2ecd4b71-a857-4f70-8dfe-d78026682b70,8e9b7b9c-74dd-4d6e-9945-06195ce2a499,a4da50a8-d481-441e-ba7b-580f185dc799
inclusion_2:92370259	2:92370259-92370345_2:92370259-92370565	0.0	1.0	1.0	2.0	1.0	0.0	1bca2d71-21e1-41d8-a06f-1eaea2f394ef
exclusion_2:92370259	2:92370259-92370345_2:92370259-92370565	0.0	2.0	0.0	1.0	2.0	0.0	e54bc431-ecc8-4584-a02b-2bcf8f0c6866
inclusion_2:132812175	2:132812175-132815630_2:132812175-132815803	2.0	0.0	0.0	3.0	2.0	0.0	48882a8d-03ab-451a-8fbd-aa4aefd6c31d
exclusion_2:132812175	2:132812175-132815630_2:132812175-132815803	39.0	16.0	25.0	37.0	44.0	33.0	ENSMUST00000147336,ENSMUST00000039554
inclusion_2:30092541	2:30092541-30093446_2:30092541-30093488	21.0	15.0	20.0	13.0	12.0	18.0	ENSMUST00000081838
exclusion_2:30092541	2:30092541-30093446_2:30092541-30093488	55.0	59.0	36.0	55.0	62.0	54.0	ENSMUST00000102865
inclusion_2:153014085	2:153014085-153015207_2:153014085-153015233	14.0	5.0	3.0	11.0	10.0	9.0	ENSMUST00000150545
exclusion_2:153014085	2:153014085-153015207_2:153014085-153015233	849.0	678.0	703.0	658.0	570.0	693.0	81f1d2a9-58e3-4d8e-b9ab-045d4dcaf127,ENSMUST00000028972,b285f2bf-6c3c-4207-9395-422c2f4310a5,b1d68fb3-9b8c-4f65-8fa7-0f6b489cdb97,26710785-c21a-4c51-9cbe-c59c77f576c0,13fe6c61-f861-454b-9806-f9cf84965cdc
inclusion_2:11767711	2:11767711-11769749_2:11767711-11769775	9.0	10.0	2.0	14.0	11.0	17.0	d36adea4-245b-4575-9e2a-22cbee1fe5fa,700d9442-8191-4191-bda5-2f92f1a14cc5,0880e646-a476-4d63-8a63-6e14c3615abf,54387091-b144-4dbd-8846-e10b7ce0ae0b,1e84ac48-135d-4b8f-b7e6-f4fb31ee5100
exclusion_2:11767711	2:11767711-11769749_2:11767711-11769775	22.0	13.0	9.0	30.0	47.0	37.0	bc5ff977-d035-4df8-8f94-2e87d55fbf39,77d4e045-0a81-4e19-b8ef-0201348a4ac3,98404fc6-d363-449b-af6c-61209e4c9dd9,56b8a970-9448-4e4b-b843-12ea1436d70a,602954f8-de62-497e-a5bc-b7d8e8ecbb45,ENSMUST00000071564
inclusion_2:30413246	2:30413246-30415194_2:30413246-30415311	14.0	18.0	9.0	12.0	20.0	15.0	ef3d26b2-335d-4ad5-aa8e-37238ab5093d,a604a01b-3ced-437f-ac7d-8bb57acc1d34
exclusion_2:30413246	2:30413246-30415194_2:30413246-30415311	277.0	212.0	228.0	500.0	498.0	559.0	49116575-f735-40d2-92ed-e5b472d0d1cc,ENSMUST00000028207,7341d189-77f1-4cdb-8eb7-583737403e18,2bd03d5a-07d3-4efc-9769-570ff0689c4d,c378415d-5cbd-4939-99af-753e8c62c627,040a1e73-8994-45e8-9166-f4dcebf875a7,53cebf30-056f-4050-9a1d-8d80841933d3,b756287b-9cde-48cb-93af-8e7f8ef4a742,8c1fed8f-3f3d-4d83-815c-04d7885d7e97,5bfa2f46-2849-4721-8a52-1f26562e4646,a7cbe738-1830-43b3-bf3e-5d097f361ebb
inclusion_2:181588520	2:181588520-181588624_2:181588520-181588654	3.0	0.0	2.0	0.0	3.0	3.0	7b8a63dd-850a-495f-a1f5-96f7f517994f,50b776fe-9de0-4bbb-ac91-41a3440abbdd
exclusion_2:181588520	2:181588520-181588624_2:181588520-181588654	5.0	5.0	0.0	1.0	6.0	2.0	6aea0009-6017-405c-9551-fcc4118b8a47,b00af11c-cdd0-41ac-a3a2-bb6588158545
inclusion_2:25596524	2:25596524-25598127_2:25596524-25598144	13.0	7.0	14.0	4.0	8.0	4.0	e4d560cf-8e7b-435a-8b1b-12e359d59d30,041d24bf-b073-4e60-b732-917e350a6e30,18103c77-80b0-4ee0-9631-e11b9d973d39,d6427a5b-8919-4395-9bb8-581ddd49d9de
exclusion_2:25596524	2:25596524-25598127_2:25596524-25598144	53.0	43.0	39.0	32.0	43.0	30.0	476f62f6-c860-4348-b8cd-c1c3d6cdabab,1e097402-33e1-4730-b21e-32af00998cae,ENSMUST00000058137
inclusion_2:45110157	2:45110157-45110347_2:45110157-45110420	1.0	2.0	0.0	4.0	5.0	6.0	ENSMUST00000028229
exclusion_2:45110157	2:45110157-45110347_2:45110157-45110420	0.0	2.0	0.0	0.0	2.0	3.0	c93a1b99-17a4-4b60-8a75-75ca91daf75e
inclusion_2:45110157-1	2:45110157-45110420_2:45110157-45111019	0.0	2.0	0.0	0.0	2.0	3.0	c93a1b99-17a4-4b60-8a75-75ca91daf75e
exclusion_2:45110157-1	2:45110157-45110420_2:45110157-45111019	0.0	0.0	0.0	8.0	7.0	9.0	1358b835-c81a-49d9-ba3e-116f7d538dc9,1d299146-972c-4829-8eb6-fec4f65534dc,aa5d61f3-a2be-423c-831b-528a6e04feb3
inclusion_2:39064723	2:39064723-39065380_2:39064723-39065424	7.0	0.0	2.0	8.0	3.0	7.0	e03b8a44-6b06-4883-8524-5acaa167f37d,ENSMUST00000039165
exclusion_2:39064723	2:39064723-39065380_2:39064723-39065424	5.0	3.0	3.0	1.0	6.0	6.0	f37d93f0-8c7f-455b-8e72-3eb4a95eeb06,f8367550-c904-4db4-8f82-1f94cc0aa857,d231276f-8a3b-4821-aaaf-6d750bbcce0f
inclusion_2:59907051	2:59907051-59907438_2:59907051-59907543	2.0	1.0	0.0	6.0	5.0	6.0	e1915504-27cb-4b8b-8dbb-8823d8fa5ded,c082ff2e-7555-437c-a557-b3889e926e0a,eba95eb5-b5f9-4a44-b0f7-5ef351fc4a95
exclusion_2:59907051	2:59907051-59907438_2:59907051-59907543	0.0	2.0	1.0	1.0	0.0	7.0	7b9df4b6-71ba-4093-8823-fb1894c7196a,23457f8f-56c3-4348-8653-d95dec1ce10d
inclusion_2:51958992	2:51958992-51972908_2:51958992-51972973	2.0	0.0	2.0	0.0	1.0	1.0	a2b7757b-641b-4a16-8244-7ad8ed34213b
exclusion_2:51958992	2:51958992-51972908_2:51958992-51972973	0.0	0.0	0.0	1.0	0.0	2.0	31faa40f-d6e0-41b9-b388-b6e9417fb5e0
inclusion_2:24974681	2:24974681-24974775_2:24974681-24974887	1.0	6.0	1.0	1.0	2.0	1.0	ENSMUST00000194392
exclusion_2:24974681	2:24974681-24974775_2:24974681-24974887	334.0	321.0	359.0	335.0	313.0	288.0	ENSMUST00000045604
inclusion_2:118479450	2:118479450-118479549_2:118479450-118479590	10.0	11.0	4.0	11.0	14.0	10.0	ENSMUST00000138189
exclusion_2:118479450	2:118479450-118479549_2:118479450-118479590	3029.0	2489.0	2916.0	2465.0	2338.0	2475.0	7c12a27f-23ab-4331-801b-e26a4ebd7d82,7c1f735b-5c81-45eb-aa89-5c83e2de7d95,f45d5ece-be30-41c6-ae8c-d7c2777269be,bd3efaae-47ac-4019-953a-31fae79025dd,e62c43eb-e31c-4199-945c-e512c2ee0586,ENSMUST00000009693
inclusion_2:156079464	2:156079464-156096417_2:156079464-156098229	3.0	2.0	3.0	0.0	9.0	9.0	318c47cd-6a1d-4a5f-8974-0a15002e5f36
exclusion_2:156079464	2:156079464-156096417_2:156079464-156098229	9.0	18.0	13.0	11.0	12.0	12.0	22bd400e-33a6-4a87-94ce-c4705c1bf2e6
inclusion_2:156079464-1	2:156079464-156111785_2:156079464-156111905	16.0	8.0	2.0	28.0	43.0	23.0	ENSMUST00000109607,60a5eaef-0022-4d93-96af-3f5550c0ccf9
exclusion_2:156079464-1	2:156079464-156111785_2:156079464-156111905	0.0	0.0	0.0	1.0	1.0	0.0	deb8de84-0c26-4e78-813a-119903e28d4f
inclusion_2:93443444	2:93443444-93462705_2:93443444-93462909	0.0	2.0	0.0	3.0	0.0	2.0	5baf9941-d947-449a-a77f-6d3f6f3e2e70
